date,target_type,target,horizon,direction,info_type,title,source_url,publisher,strength,confidence,source_weight,event_tag
2026-03-16,market,MARKET,short,neutral,news,我国开展理财公司监管评级,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,我国陆海空间要素全力支撑“十五五”重大工程建设,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,打了16天，这场战争如何改变伊朗？,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,扬州市两部地方性法规颁布：5月1日起正式施行，为城市发展筑牢法治保障,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bearish,news,承诺保底高薪工作诱导学员贷款培训，深圳一企业被立案侦查,,同花顺,4,0.82,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,投资指数正当时，招商证券、招商基金与财联社联合把脉：2026年被动投资新趋势,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,抢占企业AI市场 OpenAI据悉拟联手私募机构成立合资公司,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,报告：近9%暴露在互联网的OpenClaw资产存在漏洞风险,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,报告：近9%暴露在互联网的OpenClaw资产存在漏洞风险,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,拉萨2026年计划实施项目1036个 总投资超1700亿元,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,招商蛇口2025年报解读：扣非净利润大降93.10% 经营现金流净额锐减69.67%,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,招商蛇口2025年销售额1960亿塑造行业转型标杆,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,招商银行南京分行：消保为民守初心,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,招联首席经济学家董希淼：实施监管评级将推动理财公司从“拼规模”转向“拼内功”,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,控股股东及实控人所持ST得润股份将被司法拍卖 持股比例或降低至2.73%,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,摩尔线程联合中国移动研究院等机构发布高密超节点参考设计,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,放假通知：连休3天，不调休！高速免费！,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,政府倡导、国企运营，“广信预”推出多项惠民活动,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,数据说话！中国经济硬核开门红,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,数说中国丨2026年前2个月国民经济实现良好开局,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,整整5年终于想起来升级 苹果意外发布AirPods Max 2,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,bearish,news,敷尔佳：在股权激励方面，公司一直是有计划的，但是具体开展的时间不确定,,同花顺,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,敷尔佳：截至2025年前三季度末线上和线下的收入比例是有改善的,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,斥资3.91亿元：卫宁健康首次授予9500万股股权激励，547名核心员工受益,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,斯菱智驱：公司生产经营一切正常,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,新一轮涨价！义乌发北京、上海，每票加收1元,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,新华时评｜打假，要“3·15”更要“365”！,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,新华社快讯：李成钢说，中方反对美方的单边的301调查,,中证网,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,新华社快讯：李成钢说，中美双方团队进行了深入、坦诚、建设性的磋商,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,新希望乳业拟赴港二次上市？实控人刘畅很有其父亲的风范了,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,新疆阿勒泰：数据“搭桥”精准滴灌 助力瓜子香飘四方,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,新诺威拟动用23亿元闲置资金进行现金管理 提升资金使用效率,,新浪财经,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,新里程：截至2026年3月10日收盘公司股东人数为91903户,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,无证代理的南极“猎场”：10万元15天的噩梦之旅,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,昊海生科：眼内用交联透明质酸钠凝胶产品获得医疗器械注册证 正式迈入眼底病治疗领域,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,明确分类监管原则，《理财公司监管评级暂行办法》出炉,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,bearish,news,星德胜三大募投项目延期18个月 累计投入进度最高84.89%,,新浪财经,3,0.74,0.85,
2026-03-16,market,MARKET,short,bullish,news,星德胜拟使用不超过5.5亿元闲置募集资金进行现金管理 提升资金使用效率,,新浪财经,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,春晖智控：春晖仪表为公司参股公司，公司不了解春晖仪表客户具体项目,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,春潮澎湃再出发！上证优强企业考察团赴安徽宣城,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,晨光股份拟筹划控股子公司分拆上市 发挥资本市场优化资源配置作用,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,bearish,news,普源精电调整IPO募投项目 上海研发中心再度延期至2027年,,新浪财经,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,晶科能源管理层调整！陈康平担任副董事长,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,晶科能源高层大调整,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,曝鸿蒙智行问界 M8 改动“不小”，新增华为乾崑 896 线激光雷达 + 侧向高精度固态激光雷达,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,曹淑敏会见巴西国家传媒公司总裁巴斯鲍姆,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,最后一天，不操作或巨亏近50%,,凤凰财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,朗矽科技Pre-A轮融资近八千万元 国产硅电容玩家拟“弯道超车”,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,朗矽科技获近8000万元Pre-A轮融资,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,期货公司人工智能应用优秀案例 | 新湖期货：打造证券期货业智能合规管理新范式,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,李强主持召开国务院第十一次全体会议,,中新经纬,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,李强主持召开国务院第十一次全体会议,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,李强主持召开国务院第十一次全体会议,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,李强主持召开国务院第十一次全体会议 深入学习贯彻习近平总书记在全国两会期间的重要讲话精神 对落实国务院2026年重点工作进行部署,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,李成钢说，中方反对美方的单边的301调查,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,李成钢说，中美双方团队进行了深入、坦诚、建设性的磋商,,中新经纬,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,李成钢：中美双方团队进行了深入、坦诚、建设性的磋商,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,杭州银行“WE理财”服务将下线，银行缘何不再追捧小程序业务渠道？,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,杭州银行“WE理财”服务将下线，银行缘何不再追捧小程序业务渠道？,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,林清轩建议实施H股全流通,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,树立和践行正确政绩观 更好践行矿业报国矿业强国初心使命 中国五矿党组理论学习中心组开展集体学习研讨,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,树立和践行正确政绩观| 凝心铸魂强根基 以民为本出实绩——中央和国家机关、人民团体扎实开展树立和践行正确政绩观学习教育,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,树立和践行正确政绩观丨厚植为民情怀 砥砺实干担当——各地扎实开展树立和践行正确政绩观学习教育,,新华网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,树立和践行正确政绩观｜厚植为民情怀 砥砺实干担当——各地扎实开展树立和践行正确政绩观学习教育,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,格隆汇公告精选︱协创数据：2025年净利润同比增长68.32% 拟10股转4股派3.4元,,新浪财经,3,0.74,0.85,earnings_positive
2026-03-16,market,MARKET,short,neutral,news,桑达股份党委召开理论学习中心组学习（扩大）会暨全国两会精神专题学习会,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,樊振东将加盟德国杜塞尔多夫乒乓球俱乐部,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,欢聚集团四季度营收同比增速转正，预计2026年重启增长,,同花顺,3,0.74,0.85,guidance_positive
2026-03-16,market,MARKET,short,neutral,news,歇甲湾暨国贤府PARK发布,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,永泰能源拓展新能源业务 经营范围新增电池制造与储能技术服务,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,永臻股份拟投4.8亿元实施技改项目 延伸高端铝合金材料产业链,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,永臻股份拟投4.8亿元建设超宽幅铝型材项目 拓展新能源高端市场,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,永辉3个月售出70万条吊水鱼,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,永辉喊话山姆：不要让供应商“二选一”,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,永辉超市就出售云金科技剩余股权事项回复上交所监管函 详解定价公允性与交易安排,,新浪财经,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,永辉超市自有品牌喊话山姆：不要让供应商“二选一”,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,永辉，喊话山姆：不要让供应商“二选一”！,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,江航装备2025年报解读：归母净利同比降56.13% 投资现金流暴增7158.62%,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,江苏前2个月外贸进出口破万亿 同比增长19.7%,,同花顺,3,0.74,0.85,earnings_positive
2026-03-16,market,MARKET,short,neutral,news,江苏数据市场上架产品达4400个,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,江苏省消保委发布2025年度消费维权典型案例,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,江门中行举办“中银普惠·千会万企+”融资对接会,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,油价回落推动美债反弹 能源成本高企仍压制市场降息预期,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,油价回落提振市场情绪 黄仁勋讲话重磅来袭 | 今夜看点,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,波罗的海干散货指数涨0.49%，至2038点,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,泰国政府加强部门间协调，以减少中东局势影响,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,泰州加速迈入全域高铁时代,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,泸州银行：韩子荣获委任为董事会审计委员会委员,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,洁美科技：拟发行股份购买埃福思科技100%股权，股票明日复牌,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,洁美科技：拟发行股份购买埃福思科技100%股权，股票明日复牌,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,浙商格物思享会圆满落幕 引导耐心资本服务高质量发展,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,浙江：构建燃气安全数字化监管体系 打造全链条智能防控新格局,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,海关总署牵头部署开展2026年跨境贸易便利化专项行动,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,海立股份子公司参展AWE2026 以创新科技赋能行业转型升级,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,海能技术：2025年度净利润同比增长222.3%,,同花顺,3,0.74,0.85,earnings_positive
2026-03-16,market,MARKET,short,bullish,news,海证期货董事长刘飚：聚焦主责主业 不断提升专业服务能力,,同花顺,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,消息称百度健康 AI 助手“DoctorClaw”将于近期上线，内部正加紧调试,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,消费贷催收乱象调查：从电话辱骂到上门骚扰，暴力催收仍在“打擦边球”,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,bearish,news,涉嫌信披违规遭立案调查 利尔达股价应声大跌24%,,同花顺,4,0.82,0.85,regulatory_negative
2026-03-16,market,MARKET,short,bearish,news,涉嫌违法转包，深圳一公司被立案调查！,,同花顺,4,0.82,0.85,regulatory_negative
2026-03-16,market,MARKET,short,bearish,news,涉嫌违法转包，深圳三图建设集团被立案调查,,同花顺,4,0.82,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,深化院企联动 共绘发展蓝图——天保控股公司赴清华天津装备院调研,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,深圳公积金新政：可自愿提高个人缴存比例,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,深圳发公积金新规：职工可自愿申请多缴，缴存比例最高12%！可以提升公积金贷款额,,同花顺,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,深圳市物流行业协会组团赴东风商用车总部考察交流,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,深天马A：公司将坚持“2+1+N”战略引领,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,深市2025年披露并购数同比增48% 加速赋能产业转型升级,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,深市2025年披露并购数同比增48% 加速赋能产业转型升级,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,深耕“金融为民” 甘肃资本市场投服工作成效凸显,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,清朗金融网络 守护安心消费 建设银行湖北省分行深耕荆楚筑牢金融消保防线,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,港股公告精选｜中石化油服年度营收超800亿元 南方航空2月旅客周转量增逾一成,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,港股公告精选｜中石化油服年度营收超800亿元 南方航空2月旅客周转量增逾一成,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,港股风向标｜恒指放量反弹空头短线回避 AI主线利好预期再度强化,,财联社,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,湖北加快建成中部地区崛起的重要战略支点2026年理论研讨会召开,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,湖科大二号卫星成功入轨并开启商业空间在轨操作技术验证,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,湘财吸并大智慧交易暂停，多起券商合并推进中，行业整合走到了哪一步？,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,滴滴、美团集体加注！机器人赛道又现大额融资,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,澳门金管局：2026年1月澳门银行新批核住宅按揭贷款15.9亿澳门元 环比上升76.7%,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,澳门金管局：2月底外汇储备资产总额初步统计为2435亿澳门元,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,热泵行业爆品“真暖”顶配版亮相2026中国热泵展,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,牛晓辉教授团队牵头开展MANEUVER研究见刊柳叶刀！首次全球多中心研究证实匹米替尼治疗腱鞘巨细胞瘤安全有效,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,物流公司圆满完成炼化核心设备运输任务,,同花顺,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,特朗普的下一刀：伊朗90%的石油出口枢纽,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,特稿｜照亮人类共同未来——全球文明倡议的世界共鸣,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,独立学院转设，再落一子,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,王兴兴杨植麟领衔中国力量闪耀“全球科技春晚”,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,王海踢到胖东来的“信任铠甲” “角黄素风波”是推动行业进步契机,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,现场签约！城市与人才“双向奔赴”,,同花顺,4,0.82,0.85,
2026-03-16,market,MARKET,short,neutral,news,珠江实业集团党委召开树立和践行正确政绩观学习教育部署会,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,理财公司监管“指挥棒”明晰：评级结果分6级 考察六大方面,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,理财公司迎来年度“大考” 4级以下评级或将业务受限,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,瑞银张宁：央行对人民币汇率政策“顺势而为”但坚决防止超调,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,瑞银张宁：投资科技未来 中美是唯二选择,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,"瑞银：MSCI中国今年料跑赢全球5%，投资者正""用脚投票""",,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,生态环境部部长黄润秋在两会“部长通道”答记者问,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,用过期食材、花钱删差评……这批企业被列入“黑名单”,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,申兆军会见安徽省生态环境产业集团总经理李明一行,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,电商价保服务不能“躲猫猫”,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,电商新骗局？利用平台规则漏洞骗取货款，倒卖获利,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,电竞苏超”试水 新产业放“潮技能,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,电网投资迎来爆发期？两大电网增速均超80%，特高压建设提速,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,百万年薪+20万购房补贴，广东企业放大招重金揽才！,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bearish,news,百利科技新增累计诉讼仲裁金额约1877万元 部分案件对利润可能产生影响,,新浪财经,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,百度秒哒发布全球首个OpenClaw应用开发Skill,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,百甲科技涉1.42亿元股权回购诉讼 法院裁定驳回原告诉讼,,新浪财经,3,0.74,0.85,share_increase
2026-03-16,market,MARKET,short,neutral,news,监管部门称正调查力擎GEO系统涉“AI投毒”！多公司发声,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,省级绿色矿山名录 延145井区入选,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,省轻纺院与广重集团签署战略合作协议,,同花顺,2,0.62,0.85,contract_win
2026-03-16,market,MARKET,short,neutral,news,破局家居适老困境 无感适老撬动市场新蓝海,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,硬核“保姆”上线！亦庄机器人公司打造全球首个智慧康养机器人养老驿站,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,福建永安农商银行被罚125万元,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bearish,news,科创板晚报|高凌信息拟收购卫星通信公司凯睿星通控制权 星环科技第二大股东林芝利创拟减持,,新浪财经,4,0.82,0.85,share_reduction
2026-03-16,market,MARKET,short,bearish,news,科创板晚报|高凌信息拟收购卫星通信公司凯睿星通控制权 星环科技第二大股东林芝利创拟减持,,财联社,4,0.82,0.85,share_reduction
2026-03-16,market,MARKET,short,neutral,news,科大智能2025年报解读：扣非净利大增206.94% 筹资现金流大降2801.78%,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,科大智能变更募集资金项目主体及地点 9423万元投向合肥数字能源基地,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,科技成果全球买全球卖！中关村国际技术交易中心启动运营,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,穗港同心融湾出海 共促湾区融合发展,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,穗港水务合作迎来崭新突破！广州水投排水公司自研小型智能清疏装备首销香港,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,第23届漯河食博会4月19日启幕！千企参展，首设宠物食品专区,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,第38届深圳玩具展&潮玩展4月亮相,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,第55届国际名家具展在东莞开幕,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,第二代心肌肌球蛋白抑制剂星舒平开出北京首张处方,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,签约交付不断！东风多款商用车迎来成交热潮,,同花顺,4,0.82,0.85,
2026-03-16,market,MARKET,short,neutral,news,算电协同上升为国家战略 新基建催生电力算力融合新赛道,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,精工科技：暂未与中复神鹰有业务往来，可生产T1200级碳纤维,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,精工钢构：公司目前在伊朗没有在建项目,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,维尔利：生物转化技术赋能白酒行业 酱酒糟黑水虻转化中试项目启动试运行,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,网红茶饮道歉，被判赔20万元,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,美国2月份产能利用率为76.3%，市场预估76.2%,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,美国2月份工业产值环比增长0.2%,,同花顺,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,美国2月制造业产出小幅上升，超出市场预期,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,美国3月份NAHB住宅建筑商指数升至38,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,美国3月份纽约州制造业指数报-0.2，前值为7.1,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,美国军方称已摧毁100艘伊朗海军舰艇,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bearish,news,美联储3月会议前瞻：在不确定中选择“观察与等待”,,同花顺,3,0.74,0.85,
2026-03-16,market,MARKET,short,bullish,news,美能环保中标节能国祯污水处理厂MBR膜组器采购项目,,同花顺,4,0.82,0.85,contract_win
2026-03-16,market,MARKET,short,neutral,news,美财长：越来越多游轮开始通过霍尔木兹海峡“是好事”，伊朗正在自然地开放通道,,同花顺,2,0.62,0.85,regulatory_positive
2026-03-16,market,MARKET,short,neutral,news,聚力推动各国共同发展 全球发展学院在浙江大学成立,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,聚焦“头顶经济”！2026中国发制品春季交易会开幕，瑞贝卡等300多家企业参展,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,股票开户也能挑选“靓号”！ 券商抢客出新招，情绪价值能否吸引更多客户？,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,胖东来回应“鸡蛋被检出角黄素”！黄天鹅三问中国食品安全报社,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,胶州国资旗下公司，接手8家青岛酒店,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,腾易科技与东创建国集团达成2026年战略合作 共启数字化新程，同铸行业新辉,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,腾讯云：元宝派正式支持接入OpenClaw,,同花顺,2,0.62,0.85,regulatory_positive
2026-03-16,market,MARKET,short,bearish,news,腾讯系拟再度减持星环科技,,财联社,4,0.82,0.85,share_reduction
2026-03-16,market,MARKET,short,neutral,news,腾讯赞助OpenClaw 其官方赞助商已包括OpenAI和百度(含视频),,财新网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,自变量机器人保洁员深圳上岗,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,自变量机器人保洁员深圳上岗 未来计划进入更多城市,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,自治区市场监管厅迅速部署央视“3·15”晚会曝光问题排查整治工作,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,自然资源要素保障升级，两部门新政护航“十五五”重点项目落地,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,航天员张陆成为目前在舱外执行任务次数最多的中国航天员之一,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,航天科技集团党组举办树立和践行正确政绩观学习教育专题读书班,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,英国10年期国债收益率下跌10个基点至4.72%,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,英国通胀篮子重大调整！健康消费趋势下无酒精啤酒及鹰嘴豆泥入选 价格监测进入大数据时代,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,英国首相斯塔默：英国不会被卷入更广泛的伊朗战争,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,菏泽农商银行“诚信3·15 农商惠邻里”主题宣传活动全面开启,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,菏泽金融监管分局统筹开展 3 15 金融消保宣传活动,,同花顺,2,0.62,0.85,regulatory_negative
